16.02.2018 00:01:41:241 || Form1.Create Start
16.02.2018 00:17:24:224 || UInitForms.InitPanelClips
16.02.2018 00:17:24:224 || UGrid.initgrid Grid=GridClips Width=1560
16.02.2018 00:17:24:224 || UInitForms.InitPanelPlayList
16.02.2018 00:17:24:224 || UGrid.initgrid Grid=GridActPlayList Width=1560
16.02.2018 00:17:24:224 || UInitForms.InitPanelProject
16.02.2018 00:17:24:224 || UGrid.initgrid Grid=GridLists Width=1560
16.02.2018 00:17:24:224 || UInitForms.InitPanelPrepare
16.02.2018 00:17:24:224 || TForm1.CheckBox1Click GridGRTemplate.Visible:=false
16.02.2018 00:17:24:224 || UGrid.initgrid Grid=GridGRTemplate Width=349
16.02.2018 00:17:24:224 || UDrawTimelines.TTLNames.SetDefaultFonts;
16.02.2018 00:17:24:224 || UDrawTimelines.TTLNames.Draw Start
16.02.2018 00:17:24:224 || UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 00:17:24:224 || UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 00:17:24:224 || UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=-1 IDTimeline=1
16.02.2018 00:17:24:224 || UDrawTimelines.TNamesTL.Init Result=152
16.02.2018 00:17:24:224 || UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 00:17:24:224 || UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 00:17:24:224 || UDrawTimelines.TTLNames.Draw Finish
16.02.2018 00:17:24:224 || UInitForms.InitPanelAir
16.02.2018 00:17:24:224 || UInitForms.MyStartWindow - Вход в систему выполнен
16.02.2018 00:17:24:224 || UCommon.loadoldproject Start
16.02.2018 00:17:24:224 || UCommon.initnewproject Start
16.02.2018 00:18:00:20 || UInitForms.InitPanelPrepare
16.02.2018 00:18:00:20 || TForm1.CheckBox1Click GridGRTemplate.Visible:=false
16.02.2018 00:18:00:20 || UGrid.initgrid Grid=GridGRTemplate Width=349
16.02.2018 00:18:00:20 || UDrawTimelines.TTLNames.SetDefaultFonts;
16.02.2018 00:18:00:20 || UDrawTimelines.TTLNames.Draw Start
16.02.2018 00:18:00:20 || UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 00:18:00:20 || UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 00:18:00:20 || UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:00:20 || UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 00:18:00:20 || UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 00:18:00:20 || UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 00:18:00:20 || UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 00:18:00:20 || UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 00:18:00:20 || UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 00:18:00:20 || UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 00:18:00:20 || UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 00:18:00:20 || UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 00:18:00:20 || UDrawTimelines.TTLNames.Draw Finish
16.02.2018 00:18:00:20 || UGrid.MyGridDeleteRow Grid=GridClips Row=1
16.02.2018 00:18:00:20 || UGrid.GridClear Row=1
16.02.2018 00:18:00:20 || UGrid.MyGridDeleteRow Grid=GridActPlayList Row=1
16.02.2018 00:18:00:20 || UGrid.GridClear Row=1
16.02.2018 00:18:00:20 || UGrid.MyGridDeleteRow Grid=GridLists Row=1
16.02.2018 00:18:00:20 || UGrid.GridClear Row=1
16.02.2018 00:18:00:20 || UCommon.initnewproject Finish
16.02.2018 00:18:00:20 || UCommon.CheckedClipsInList Start GridClips
16.02.2018 00:18:00:20 || UCommon.CheckedClipsInList-2 GridClips File=Не существует
16.02.2018 00:18:00:20 || UCommon.CheckedClipsInList Finish GridClips
16.02.2018 00:18:00:20 || UCommon.loadoldproject Finish
16.02.2018 00:18:00:20 || UInitForms.UpdatePanelAir
16.02.2018 00:18:00:20 || Form1.Create Finish
16.02.2018 00:18:01:21 || UInitForms.InitNewProject
16.02.2018 00:18:01:21 || UInitForms.InitPlaylists
16.02.2018 00:18:01:21 || UInitForms.InitEditTimeline
16.02.2018 00:18:09:29 || UInitForms.InitFrButtonOptions
16.02.2018 00:18:09:29 || UGrid.initgrid Grid=StringGrid1 Width=512
16.02.2018 00:18:09:29 || UInitForms.InitImportFiles
16.02.2018 00:18:09:29 || UInitForms.InitTextTemplates
16.02.2018 00:18:09:29 || UInitForms.InitMyMessage
16.02.2018 00:18:09:29 || UInitForms.InitImageTemplate
16.02.2018 00:18:10:210 || UGrid.initgrid Grid=GridImgTemplate Width=386
16.02.2018 00:18:10:210 || UInitForms.InitFrSetTemplate
16.02.2018 00:18:10:210 || UInitForms.InitFrSetEventData
16.02.2018 00:18:10:210 || UInitForms.InitFrSortGrid
16.02.2018 00:18:10:210 || UInitForms.InitFrShiftTL
16.02.2018 00:18:10:210 || UInitForms.InitFrShortNum
16.02.2018 00:18:10:210 || UInitForms.InitFrMediaCopy
16.02.2018 00:18:10:210 || UInitForms.InitFPageSetup
16.02.2018 00:18:10:210 || UInitForms.InitfrMyPrint
16.02.2018 00:18:10:210 || UInitForms.InitFrLTC
16.02.2018 00:18:10:210 || UInitForms.InitfrTimeCode
16.02.2018 00:18:10:210 || UInitForms.InitfrMyTextTemplate
16.02.2018 00:18:10:210 || UInitForms.InitfrNewList
16.02.2018 00:18:15:215 || UMyFiles.ReadProjectFromFile Start FileName=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\test3 - копия.proj
16.02.2018 00:18:15:215 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridLists
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridClips
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UMyFiles.LoadGridFromStream Start Grid=GridImgTemplate
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.TGridRows.SetDefaultFonts
16.02.2018 00:18:15:215 |201822133847263| UGrid.MyGridDeleteRow Grid=GridGRTemplate Row=1
16.02.2018 00:18:15:215 |201822133847263| UGrid.GridClear Row=1
16.02.2018 00:18:15:215 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 00:18:15:215 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 00:18:16:216 |201822133847263| UMyFiles.ReadProjectFromFile Finish FileName=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\test3 - копия.proj
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 00:18:16:216 |201822133847263| TForm1.Label2Click Start
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer Start
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer - Очистка памяти
16.02.2018 00:18:16:216 |201822133847263| UMyFiles.DeleteFilesMask Dir=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\Temp Mask=*.undo
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer-Очистка UNDO
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer |  | File:  | Clip:  | ClipID= | Start= | Duration= 00:07:00:00
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyStartPlay=-00:00:00:01 Synchro=false
16.02.2018 00:18:16:216 |201822133847263| UCommon.SwitcherVideoPanels Command=1
16.02.2018 00:18:16:216 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false SwitcherVideoPanels-2
16.02.2018 00:18:16:216 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false SwitcherVideoPanels-2
16.02.2018 00:18:16:216 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 00:18:16:216 |201822133847263| UMyFiles.LoadClipEditingFromFile Start ClipName=defaultclip
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLParameters.UpdateParameters
16.02.2018 00:18:16:216 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 00:18:16:216 |201822133847263| UMain.StopMyTimer
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=-1 IDTimeline=-1
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TypeTL=tlDevise
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Edit.IDTimeline=1 Position=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer ZoneNames.Draw
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=-1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=-1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=-1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawBitmap
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TLZone.DrawTimelines
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer CurrentEvents : Number=-1 Image=
16.02.2018 00:18:16:216 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false LoadDefaultClipToPlayer-2
16.02.2018 00:18:16:216 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false LoadDefaultClipToPlayer-2
16.02.2018 00:18:16:216 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer TemplateToScreen
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.AirDevices.Init TLZone.TLEditor.Index=1
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer MyPanelAir.SetValues
16.02.2018 00:18:16:216 |201822133847263| UActPlayList.LoadDefaultClipToPlayer Пустой клип загружен.
16.02.2018 00:18:16:216 |201822133847263| Message:WMEraseBackGround
16.02.2018 00:18:16:216 |201822133847263| UInitForms.UpdatePanelPrepare
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UGrid.initgrid Grid=GridGRTemplate Width=355
16.02.2018 00:18:16:216 |201822133847263| UGrid.MyGridDeleteRow Grid=GridGRTemplate Row=1
16.02.2018 00:18:16:216 |201822133847263| UGrid.GridClear Row=1
16.02.2018 00:18:16:216 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 00:18:16:216 |201822133847263| UGrid.GridAddRow Grid=GridGRTemplate Result=1
16.02.2018 00:18:16:216 |201822133847263| UInitForms.UpdatePanelAir
16.02.2018 00:18:16:216 |201822133847263| UCommon.TemplateToScreen-2 Clear
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 00:18:16:216 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 00:18:16:216 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 00:18:16:216 |201822133847263| TForm1.Label2Click Finish
16.02.2018 00:18:16:216 |201822133847263| UCommon.SetMainGridPanel Start
16.02.2018 00:18:16:216 |201822133847263| Message:WMEraseBackGround
16.02.2018 00:18:16:216 |201822133847263| UCommon.SetMainGridPanel MainGrid=projects
16.02.2018 00:18:16:216 |201822133847263| UCommon.CheckedClipsInList Start GridClips
